C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2019-02-13T00:00:00.000Z,-0.06366392225027084,1,0.5282830218919098,0.09932653782199996,0.5176651477813721,0.4305986762046814,0.649350643157959,5.763688760806914
2019-02-15T00:00:00.000Z,-0.027514232322573662,0.7131526470184326,0.4325158842906403,0.06277402498908297,0.43778207898139954,0.363898903131485,0.49346962571144104,3.2660902977905866
2019-02-18T00:00:00.000Z,-0.03804347664117813,1,0.5214357105155407,0.0897692948704983,0.514598548412323,0.43518519401550293,0.6252545714378357,4.610951008645528
2019-02-28T00:00:00.000Z,0.08663224428892136,0.8246687054634094,0.47522320350726915,0.06099313515643857,0.4735085666179657,0.4099183976650238,0.5437262654304504,3.5542747358309335
2019-03-02T00:00:00.000Z,0.19063545763492584,1,0.5532807049005929,0.13100822849046723,0.5273243188858032,0.41947391629219055,0.7148621678352356,3.073967339097024
2019-03-12T00:00:00.000Z,0.30781009793281555,1,0.5109692776466537,0.08779373497236387,0.4992319643497467,0.41833269596099854,0.6202531456947327,3.2660902977905852
2019-03-20T00:00:00.000Z,0.017247844487428665,0.7216494679450989,0.44313060584962033,0.0664793706569286,0.446697860956192,0.36627906560897827,0.5128006339073181,2.8818443804034586
2019-03-22T00:00:00.000Z,0.10330891609191895,0.7170827388763428,0.4475631640721241,0.055419679624982565,0.44688481092453003,0.38482263684272766,0.5105615854263306,1.9212295869356382
2019-03-27T00:00:00.000Z,0.04632662609219551,0.442176878452301,0.24205066454413424,0.04882699243727042,0.2429792433977127,0.18099547922611237,0.3024861812591553,9.029779058597493
2019-03-30T00:00:00.000Z,0.29588955640792847,0.7873033285140991,0.48440127299452584,0.05686977564578229,0.4839400351047516,0.417391300201416,0.5480226278305054,1.8251681075888586
2019-04-01T00:00:00.000Z,0.2398698627948761,0.742996335029602,0.4594944947963718,0.05422284612126427,0.45724907517433167,0.39845260977745056,0.5220630168914795,1.5369836695485124
2019-04-16T00:00:00.000Z,0.2775202691555023,0.7769029140472412,0.5239760225547488,0.07437996095714491,0.5088529586791992,0.44399628043174744,0.6367692947387695,0.960614793467818
2019-04-19T00:00:00.000Z,0.3031039237976074,0.8500539660453796,0.6233119110609907,0.08979233140626494,0.615641713142395,0.5135406255722046,0.7557666301727295,0.0960614793467821
2019-04-21T00:00:00.000Z,0.24739384651184082,0.8936423063278198,0.6878351402557551,0.09463370430491952,0.6968762278556824,0.5607295036315918,0.8177215456962585,0
